product_id
EVLV
BZUN
BJ
LPG
LYFT
SGML
SPTN
IT
KELYA
NOVT
ATEX
BXP
FICV
LI
CUTR
NUS
NEOG
ETR
PII
KMB
VITL
AVAL
CSIQ
OPRA
FNGR
CVNA
BRKR
BCC
MMS
AMAL
PHR
VERX
PNR
NATL
QS
CDW
ACI
FRLN
TGI
YELP
BIG
GDDY
ROP
HSII
R
CHD
VLY
ALLE
SBSW
ESE
BX
BCPC
DOX
IPI
TCPC
VMI
GDEV
INDV
GERN
CATC
ALDX
NDAQ
OM
CFB
CSGP
LKQ
CMPR
CLF
LAC
VRT
FFBC
GTES
GNTA
VALU
AY
COR
H
FND
CCK
EXPE
NTCT
ETN
FNV
NI
PZZA
DADA
BKNG
AGX
EC
ACRE
ZTO
BGC
DXPE
APA
GSIT
CAC
LOMA
HVT
CNP
FDX
GTHX
COIN
HDSN
DTE
CAG
RIO
MIR
CAKE
HBM
TRMD
HOLO
DBRG
RACE
FAST
JBSS
FNKO
FATE
COST
IMMR
VFC
ULTA
PHIN
PRI
IMPP
EDIT
PENN
BIGC
SIMO
GIS
NMM
NVX
CAMPQ
GATX
WAFD
ATUS
APTV
TEVA
CYH
DT
GBDC
TDS
EVTL
OR
MPLX
VCYT
SLVM
BFLY
OTLY
GNK
MURA
KLIC
ERO
HCI
PSMT
TTEC
UGI
AMTD
BTCM
LAUR
CUBI
FTV
JWN
TTCFQ
AMYT
SKIN
GAIN
NOK
GRTS
XP
YEXT
ALKS
TSPH
LMAT
RVMD
SPHR
RELX
TROX
AMCX
FTNT
HTOO
CLBK
NVTS
BLMN
PR
REGN
EVRI
WB
POSH
BLU
DSEY
PRGO
CRBG
TECK
VUZI
WEC
NUVA
LICY
KVUE
SPB
KBR
PSN
PEN
CFR
EXLS
TX
SOUN
EDAP
CTS
VCEL
BBVA
NE
SAFT
RPTX
PTCT
NMFC
ASIX
LNW
PROC
CMRE
LPX
PHVS
FCNCA
EBS
SLAM
STZ.B
ARCE
LVLU
BIRD
BRZE
PKX
LVTX
PRM
RLX
REX
LWLG
CCV
CYXTQ
MMI
TIGO
AC
RNW
YUM
CIVI
ISEE
NEX
TKC
CMCO
KNTK
SONY
CSAN
GFS
ATAI
MQ
SII
EXC
MYTE
LECO
NVEI
BVN
DCBO
SJR
AMSWA
ZGN
ARCB
SEER
MGOL
FLYW
NEXA
ASX
FA
SOHU
XPOF
ASR
ARW
MYOV
MYNA
GRAB
GH
BHC
BRK.B
VBTX
ME
UPST
UBA
MYNZ
VIPS
VAL
WMK
OPK
NAMS
CRNC
GENI
WFG
ENVX
MGNI
WKME
ZIP
SNAP
AZN
SNEX
VLRS
VTS
TRQ
RSKD
DGX
KDP
PAY
WYNN
STHO
IART
VALE
NATI
ZNGA
CINT
AMPL
NRDE
NUAN
Z
ZH
CION
CHK
CTKB
MLNK
OLO
YOU
CCSI
LZ
IHS
INVZ
ETWO
WOOF
CLBT
XPRO
GWH
EXK
SKIL
COUR
IMCR
OMAB
UP
BVS
PYCR
NUVL
DLO
JXN
SKE
RKLB
TARO
SUNLQ
DENN
LEG
AIMC
EWCZ
LOGC
CEQP
BASE
NESR
ROIV
CNXC
DCFCQ
IBA
DOLE
NRDS
SRNE
EVOP
DDL
GPOR
WEBR
TWNK
HUBB
TCN
PRG
BOH
ONON
PX
EXAI
NOTE
UWMC
SPR
IAS
JOBY
KNBE
SHEL
SCPL
SPNT
CTIC
WFRD
TASK
ISPO
TRU
HAYW
AQUA
HLTH
ONBPO
HLMN
VTEX
UBP
KARO
NAPA
DICE
ROCC
UDMY
TREX
ACLX
ATCO
ANIP
MLKN
TNL
CEA
NLSN
EVCM
ARIS
MTTR
NRDY
MKTW
WBX
CERT
LHCG
STOR
AVNT
QQQ
BN
CONX
OCEA
LAZR
NWSA
HZNP
SJI
ABCL
CLB
SMWB
AJRD
GLBE
MCW
INST
IIIV
ACT
CRDO
SKLZ
EG
PECO
PWSC
SGFY
DNA
ZD
OBDC
ALE
AZTA
MODG
HCCI
PRCT
PRVA
XM
HGTY
RXDX
DEN
EXFY
DRVN
BTWN
DNLI
TOST
AMRSQ
IAA
CIXX
RNR
LCA
ZWS
MKFG
TKO
INFA
CXT
CCCS
RANI
RBLX
FLIR
VIAV
DINO
MNDY
BZ
ECPG
HMPT
PL
ABMD
HCP
MNTV
RRX
WOLF
AVDX
MMP
HST
KDNY
SWCH
INNV
PWP
IMGO
OSH
OPEN
ZNHYY
FMS
DASH
BFST
BLND
MOS
OGN
LGO
WIT
CRCT
DTC
CEG
RADCQ
STLA
RVTY
QSI
ABEV
BKI
BRLT
SST
NEGG
AKYA
INFY
GTLB
GHRS
TIXT
WGS
LB
MVST
AORT
ALNT
JANX
MSP
EDR
SUMO
SCU
MPWR
HOLX
NAT
MXCT
META
HIVE
RETA
HYZN
IS
FWRG
TFIN
MODV
NABL
TBLA
NUVB
VIV
AGL
GOEV
PBCT
CTXS
CGAU
DRE
NXGN
RERE
BRCC
RFP
LSXMK
NRGV
BHIL
SKYT
AAWW
TSAT
LCID
PBT
BOC
COUP
LAMR
RUTH
WTW
TMCI
PNTM
COCO
ASTL
JBI
ARGO
JBLU
TDCX
CPE
ACHR
PBFX
INFO
ERAS
FLNC
VIVO
PATH
ELV
PARA
HTA
IPSC
CERN
BYON
BKKT
HHH
WKC
ARHS
PCOR
LMT
PRU
STVN
MXIM
KIND
VTYX
ALXN
FORG
PAYA
PDCE
LGND
LEV
ACC
QNST
DV
TSE
SAFM
SWIR
KSU
DSGN
VRE
STGW
ANDE
CLVT
HIMS
CLR
ITW
CLOV
PIII
ATVI
PCT
DAWN
LFST
SQSP
ATC
XLNX
WRBY
BALL
TFC
PNC
SEAT
SIVBQ
SES
JOBS
PTLO
DE
RELY
EXEL
TLS
SEMR
CRGY
TWI
NWG
DG
TU
UMBF
SLAB
FTAI
COLL
RVLV
BOWL
RENT
DIDI
COOP
SAVE
EURN
BBWI
RITM
CINF
KNOP
ACGL
FARO
LSCC
BAM
VICI
CHTR
EVGO
LXP
ICUI
MLM
BWA
SGHC
AXON
XERS
NXPI
BHP
MEOH
SAVA
GO
UTZ
ENR
BKD
FOUR
AVTR
LANC
SLRN
RVPH
CERE
MRSN
AVLR
XRX
LEGN
REXR
NVAX
AUR
SECO
APG
SAND
GGAL
DK
ORLY
AVO
DRD
FICO
CX
TEF
AYI
SSB
USER
AMBP
UFPT
ATR
PLMR
MYGN
KRG
JOUT
LNT
GEVO
NVS
SYM
HLIT
NCLH
D
VNOM
ALIT
ALEX
BILL
EBR
AUY
LYRA
SPOT
FBP
BW
SYF
TERN
LXU
LBRDA
CYTK
SYBT
TSCO
DOCN
EYE
TORO
FRO
KRYS
AXP
SWKS
SE
DTM
MGPI
MCO
HI
HBT
TGT
AON
SHLX
UMC
OLED
TNC
GXO
UNIT
GOOS
MTB
PKG
OMCL
UPLD
BLD
GRMN
SFNC
TD
VRN
VALN
PSTX
GFF
BAH
NNN
VEON
VOYA
VERA
OLN
ZG
WBA
VICR
CRMT
SSTI
AZZ
SUPN
VKTX
VRAR
AMPH
CHEF
FUTU
SJW
FDS
FWONK
UBS
CCU
CRNX
VTNR
HUYA
MGM
ALVR
WEAV
AME
AUPH
GT
BC
SNOW
HII
APO
GDS
DHIL
GLPI
YMM
AI
XAIR
EFC
AMT
DOCS
AES
SYNA
HCA
UNM
ZVRA
MMYT
AOSL
PIPR
TTEK
HE
ZI
CVBF
AXS
RGNX
COO
PRKS
RYN
MDXG
NYXH
NBTX
ACHC
AGCO
HOLI
MLTX
BMEA
MDXH
NICE
ALTO
AAP
RCI
CPNG
ON
HMY
IVZ
MGIC
NFBK
NVRO
TCOM
ACH
UBX
INVH
CHT
AG
NPK
ILMN
DEI
LFC
CBU
J
VNET
GHLD
AR
NOV
CRWD
PSFE
NSP
MEDP
LBRT
DNB
QRTEA
PBYI
CNQ
WBD
RPRX
BSX
SMAR
BL
RGA
AIG
ALG
COP
ASAN
ANGO
ORA
ICL
DELL
ICE
MSFT
MTDR
MEDS
TRN
MUFG
NRG
BK
HUBS
MBIN
LPL
MCRI
BEN
LHX
JAZZ
CMP
ARLO
KNX
EVTC
AEP
HEES
DKNG
SF
IQV
YORW
SIRI
KRO
ATKR
VIRT
RHP
JKHY
MFGP
GSL
CDLX
AIR
VRTX
INGR
EOSE
SCHL
ALL
SGH
MTLS
HTLD
MGRC
NEM
ASAI
AWR
CCO
FLS
BLUE
CELH
PCTY
HNI
RKT
SFIX
CATY
BUD
KOF
CRS
KEYS
INSW
RMD
RY
USFD
TY
AVB
QTWO
OI
BR
AMAT
IFS
LAD
MBI
SBSI
AMKR
FR
BCO
AUDC
MS
CCL
MPLN
LEA
PH
PARR
RUSHA
DLX
ENPH
SR
GEL
TECH
INSG
THG
LW
ROIC
ALGN
CHDN
YPF
MCRB
OLLI
FC
BCS
COKE
EWBC
LYG
SYK
ITT
CRVL
IP
COLM
KMPR
CSX
GAM
CTAS
ALB
SIGA
FHTX
SUM
TWO
BCSF
SHAK
AMD
ALNY
OXM
TCX
CHX
AMTX
ALK
ESI
KGC
CSWI
NTAP
ARMK
PRMW
FLWS
KMI
SNA
MNRO
CAN
RCEL
WMG
FUL
EOLS
CVE
APAM
RRR
ENB
RILY
TS
HIFS
SMMT
VRNA
DKL
BMRN
CNNE
BATRA
RLAY
MSGE
PGRE
MSI
GFL
VSAT
EIG
TFSL
QFIN
RYAAY
TDC
RVNC
QGEN
BXC
FSS
MEG
IRT
PTGX
TSEM
BAK
ES
WHR
MPC
NSIT
CMA
REG
AVT
BSAC
LVS
ITGR
EXPI
HWKN
DMAC
MLI
AUB
FSLR
CGC
LEN.B
CIG
NRC
ACEL
GM
CCJ
PFGC
TCS
XRAY
PAC
BG
ATRI
KMDA
KZR
HPE
BMI
UTHR
AZO
AMG
LAND
AAN
IEP
MKC
BSBR
LPLA
MYE
TPL
PCVX
RRC
DOV
IONS
JCI
DDOG
FIVN
RPD
PPBI
MAC
INCY
VTR
PCAR
PDD
HIMX
PWR
RLI
SMCI
KEY
MSEX
EW
CAL
JEF
CTSH
SLN
ONEW
LILA
RGLD
CUBE
STE
APH
SYRS
CHKP
PFC
LOVE
CLDT
HLT
EVRG
SPXC
CCS
DQ
SCI
DOOO
JAMF
FWRD
CCBG
IRM
LTRN
SKX
VEEV
ZBRA
FANG
LRN
OSW
NOC
G
BWXT
ANGI
ORCL
IDXX
SPNS
NSA
AUTL
RICK
ARES
MOMO
CZR
NBTB
NOVA
MTX
SUZ
ATLC
CNI
DBX
IDA
AKRO
CMPS
KEP
ALRM
PBI
CM
CIB
TWLO
FCUV
AL
SWTX
DFS
GRFS
CDNS
PRGS
MFG
LRCX
BALY
PETQ
APPS
RJF
LITE
FCX
OCFC
BEKE
DD
GRBK
HAYN
TRUP
SSYS
BIVI
VECO
CLNE
MOD
IMKTA
TFX
PAAS
TAC
NTGR
SAN
BGS
PFG
PFSI
BPOP
OKE
ETNB
HEI
NEP
ALSN
WF
NTRS
ERIE
DOCU
SNDX
GLNG
AEHR
AU
AGI
TBPH
TIGR
EMR
JBHT
HIG
RDWR
AIN
EQH
GVA
ICHR
RSG
PNFP
GCMG
ARGX
OVV
CRSP
SHW
CR
NFE
CASY
MEI
EXAS
VSTA
TME
CMI
RBBN
BYD
DCI
OMF
AVAV
COF
TILE
MAS
WTS
CUZ
MT
CGBD
TTC
GME
AMTB
HAS
LUMN
GNL
TXT
CRESY
TAP.A
RYI
SID
TENB
MYRG
STN
CCI
BLDP
FMX
BERY
OPCH
TH
SQQQ
MDLZ
NFG
MSCI
FULT
L
FITB
SPH
EXPD
GSM
GEN
WDFC
CMBM
FSLY
HES
CVCO
EIX
MAR
KN
SU
KC
ENV
NEXT
CCB
FFIN
OMER
AHCO
SCS
IPG
SWI
RCKT
PJT
AN
WAT
WMB
ZUO
AOS
KIM
FUBO
X
GTLS
BJRI
OCSL
WEX
CPRI
LEN
VRSK
CABO
FORTY
ONTO
FMC
ROAD
MD
BSM
GHC
GLW
NWL
FOXF
ORAN
SJM
AVPT
MATW
SLM
WLKP
ABG
GRWG
PBA
STNE
GIB
SLF
LADR
BRKL
JELD
UAL
SSTK
IRDM
JLL
MET
BV
THO
NBIX
URI
AA
VSTO
HIW
PTC
AEM
SHEN
CL
ISRG
MAA
VRSN
MMC
TRUE
MCK
CNS
PHM
DDS
REYN
SLMBP
KR
PPG
ZTS
GWW
SHOP
RWT
ESGR
SBH
TRP
HBI
RLMD
HRB
FROG
AFG
SKY
BFAM
OLP
DAVA
CPT
FUN
SG
AVA
PAM
NPO
BNGO
ADTN
KFY
NTLA
EGO
SEIC
SMFG
HPK
VLO
PAYX
DLB
TPR
PSX
DRH
IAG
YY
DIN
LILAK
AAL
IAC
DX
NVMI
FREE
SBLK
THS
PEBO
AWK
ENVA
JBL
BILI
BLKB
XPER
ATHM
BCRX
FORR
AMCR
CRK
CVI
OSIS
WTTR
KTOS
ARR
RS
CPRT
SLB
FN
EL
LL
FTDR
WERN
DKS
CAE
DB
NNDM
VREX
EPD
EQR
TRI
FINV
KAI
BKR
MRC
SASR
TAST
ARDX
ELAN
FIVE
HBAN
AJG
CFG
HIBB
CNDT
CBOE
WAL
MELI
INDB
RMR
AMX
AGM.A
MSTR
SON
KRC
PLL
VXRT
AMC
MWA
KNSL
ARCO
JACK
WBS
CTRA
TEN
AX
CNC
STBA
RAMP
AMRC
CAMT
BCYC
VET
CAPL
FE
IR
AMBA
UBSI
JMIA
LII
IEX
IMAB
GIL
STEP
IGMS
BRBR
GCO
LC
OCGN
NOG
EAT
GOGO
TGLS
DPZ
CARG
KW
IOVA
FI
LSTR
SWX
SPG
EVA
CSTM
BLFS
LXRX
MNSO
WWW
BRTX
CIGI
ARE
NCNO
WTI
VNT
CGNX
SO
CSWC
ATRC
PB
RXT
BHLB
TREE
ED
ACRS
TSM
BOX
GSHD
DY
AAON
BAP
RIOT
CTVA
THFF
JBGS
CF
BEP
FSK
PEGA
BTI
DOW
CCAP
CC
ESLT
CERS
TQQQ
ASRT
WPM
FMBH
THRY
TSLA
IMXI
QRVO
TGTX
INOD
MKL
PEG
BAX
ASB
PANW
SLGN
ITOS
VERI
LKFN
PFLT
FELE
ONB
GPRK
PLYA
CBRE
OXY
BTU
AMRK
GEF
GES
VRNS
JHX
EGY
WTFC
ADNT
STNG
GPS
CAH
FDP
MASI
MHLD
AGRO
RCM
CUK
JHG
PAR
GBLI
SYY
YUMC
IPAR
EA
IIPR
DLR
OCUL
GRPN
CPA
NTR
RDNT
STM
HLX
OUT
CWK
BHVN
CG
CHGG
WSBC
BFC
BBY
FCF
PHI
AMK
BCH
EXR
WSO
TLK
IRS
LYV
ORIC
KALV
ROG
ZNTL
PLNT
BIDU
ZEUS
CDE
UMH
IBN
HUN
TDG
JNPR
NOAH
MA
IMAX
OMI
BLDR
SENEA
SHO
ZM
KMX
CLX
PAYC
CRON
GL
MCY
ECL
CENT
CDMO
OC
CHH
ENTG
SA
SWN
LBRDK
APLS
BF.B
CBSH
ASND
EXP
OTIS
IRWD
KT
HUM
ARCC
MHK
NERV
SAGE
MIDD
CHWY
RRGB
CNA
ATSG
ANET
AIT
VIR
GPN
RMAX
GBCI
ANSS
ZION
KLAC
HDB
DAC
IFRX
VSEC
IVR
BUR
PXD
MNST
CIEN
PDS
OXSQ
AMH
ROOT
KOD
DVA
DXLG
GPRO
ENLC
TTI
BLX
VTRS
TMDX
WY
RBC
QLYS
LOPE
ITUB
OMC
PDCO
GTY
CE
PRTA
STT
RPM
HPP
RES
PFBC
VRNT
SPGI
MOG.A
IMOS
MCHP
WU
WWD
PBR.A
LNC
UAN
EVH
TAK
PRFT
NET
BURL
KYMR
MCB
ARTNA
MATX
IVA
IDYA
STRO
ODP
REVG
BRO
DYN
DLTR
GB
GMAB
NWE
NIO
PBR
PNW
PVH
WK
USB
CARR
PINC
KRNT
STZ
WH
MRVL
XPEV
AVIR
SSRM
GPC
UDR
FOXA
NDSN
WIX
IQ
KHC
AEE
HZO
LDOS
MKTX
HSY
CLAR
SKM
HMC
CB
XENE
MLCO
BTBT
PLUG
TPIC
OSK
WLK
AGYS
MDU
DHT
CNSL
NYCB
DAL
SIG
RNA
WRLD
NMRK
PNTG
CRVS
ADP
DXCM
MTN
MTZ
ADM
SNPS
WST
NEU
PATK
TROW
CADE
TNK
ZS
UHS
KEN
RDFN
RCL
ADI
SCHW
AEG
COHR
SRCL
FTS
GBX
VRTS
EPR
CP
NMR
OGS
RNG
MMSI
RQI
UGP
THC
SHG
WABC
LMND
ADSK
PGR
CSL
TRMB
BANC
HTBK
AEIS
OFG
TFII
SCVL
TEL
RGR
IFF
TMHC
CRTO
KOP
TPH
SRE
CHRW
AXL
ACAD
TMUS
SQM
TW
CNX
CALT
GNFT
ORC
SEDG
INMD
ESS
PERI
HONE
JRVR
ESNT
NSC
ATEC
SCL
DVAX
NGG
PIXY
DEA
ETSY
DUK
ITCI
FNB
MTRN
BIIB
PRPL
APLE
BOKF
IX
PSEC
CME
MTG
EDN
NUE
COMM
BIOX
IPHA
PCG
CEIX
BKU
NXST
FHB
CRMD
AMP
ARRY
ZBH
TTGT
PRTC
TDW
STKL
BP
NVO
E
BF.A
DWAC
IO
GLPG
COHU
SITC
CORT
MTH
CVT
PAX
SRAD
CPRX
ALHC
DM
OLPX
BNL
NOMD
CLDX
ERF
IONQ
AMPS
SMTC
PRO
POWI
FLEX
LULU
ONEM
SMPL
BBAR
ASTS
ABM
AMLX
FOLD
SYNH
NBHC
BHF
YALA
DFIN
TNDM
AROC
SCOA
JBT
PUMP
TGNA
FIX
EBC
EVR
MBUU
HGV
HQY
PTON
ETRN
MRUS
KE
BB
HLI
SFL
STWD
RUN
DDD
CHCO
WING
ASH
EVO
LNTH
TRTN
RIVN
SHCR
EME
SM
SQ
ESTA
AWI
TV
TWST
RXRX
IBOC
IGT
CINC
CHS
BATRK
UNVR
PLTR
SNDR
AGNC
ALLO
CS
HP
VYX
QDEL
WEN
NID
TRNO
PAGS
BEPC
VVV
VERV
UVSP
MUR
DSGX
AMN
EGP
HXL
CACI
NTB
MRCY
POST
LUV
CODI
NVT
PSTG
EGLE
CLH
GRC
MKSI
WOW
TWOU
SBS
GTN.A
NEWT
XPO
TVTX
MRTN
ST
AMRN
BROS
RBA
RCUS
EGHT
IOT
GFI
CEPU
PAYO
USPH
EPAC
AFRM
CWEN
BRDG
SXT
OTEX
KTB
MC
SNN
INVA
AQN
SSL
COWN
MAXR
EQT
CNO
MBWM
PI
BHK
OWL
ETD
ZUMZ
TTM
VZIO
QSR
CENX
SXC
CRAI
PLCE
MAT
BCE
KD
VRRM
ABBNY
PAG
GLOB
LPSN
TEAM
MCBS
MDGL
EQNR
UIS
WES
NGVT
BABA
SENEB
SAFE
ZLAB
JJSF
IMGN
CMPO
WTM
EGRX
GPI
MCS
AVTE
BRY
ACIW
CPF
CURV
RYAN
NXP
MIT
DOMO
HLF
ACA
HCAT
RAPT
FOCS
OZK
GLDD
KNSA
BRMK
PACB
ATNI
ARQQ
CWT
CXM
IESC
TUYA
AVXL
ASLE
AXTA
CCCC
CWAN
SEM
GOGL
HLLY
CRH
PLRX
DH
EB
LUNG
DUOL
PBF
FCBC
BBD
NNOX
AXNX
MOV
GNTX
BROG
ABNB
CBT
PRDO
HWC
MANH
FLO
KRUS
RBCAA
KRTX
QURE
NJR
NARI
HQH
KWR
REPL
CDRE
OEC
PCH
OBK
SFBS
TGS
PLOW
CW
CROX
ARCH
HMN
BSIG
PD
SOVO
VSH
VTOL
FORM
KROS
SP
SMP
KOS
KRNY
CSTL
VTLE
NHI
SHLS
BDC
IRBT
COTY
NRIX
EQC
MFA
MBC
APPF
OSCR
MGEE
FBIN
UI
AXSM
XNCR
OXLC
SUN
INTA
PLUS
CBL
CRC
NMIH
MGI
ULH
HCSG
PGNY
HTH
KEX
ACMR
DNOW
VVNT
COMP
DBI
RNST
EQRX
ALGT
DGII
BANF
AVID
MSGS
SPT
OGE
GIC
FIGS
GDEN
NEWR
ECVT
WSFS
DORM
AIV
WIRE
SIX
USNA
TOWN
FRSH
APP
SNX
LPRO
PNM
M
CFFN
MAIN
TBBK
FHN
WSC
STC
CFLT
CSV
LASR
MHO
RSI
HYLN
ALT
GEO
ERIC
TPG
AROW
TRNS
EGBN
FFIC
EBF
THR
SIBN
RUSHB
CRI
LDI
LGF.B
RWAY
LESL
AVD
BGRY
AKO.B
IMVT
SILK
ACLS
SKYW
SPLP
IIIN
POWW
OSBC
CHPT
MSBI
OTTR
SAIA
ELF
RDN
ARQT
SPWR
CALM
DNUT
SAM
MASS
WINA
NX
URBN
SBCF
ACCO
LQDT
SWBI
ALTR
IDT
CSII
BRSP
OFLX
EAF
ANAB
ACET
INFN
SAH
WNC
RGP
BNRE
ALKT
ASTH
FBMS
PTSI
MIRM
CVGW
NKTX
INBX
PRIM
PRA
XPEL
NKTR
PAHC
MTUS
MVIS
RDUS
ARVN
SBGI
VAC
IBTX
SRCE
SHYF
TRS
GDOT
MODN
HSKA
LAW
ASTE
PDFS
QCRH
ARWR
EPC
SMRT
SATS
MLAB
DCO
MNKD
VSCO
TTMI
CNOB
CXW
BBDC
HRMY
FFWM
PTEN
FHI
PUBM
SLDP
FPI
SANA
MORF
EFSC
UVV
FRHC
LZB
AZEK
SLG
INGN
SD
SANM
ERII
CNMD
GSBC
ADV
BUSE
SBOW
GNW
DAN
NEO
HAE
ENFN
HAFC
STRA
TR
USAC
ESTE
VRTV
NWN
HLGN
ABCB
PFS
SOFI
BOOT
CSQ
LYEL
DRQ
FBK
REZI
MNTK
KMT
GPRE
STEM
COLB
NAVI
DCGO
LEVI
AGTI
HL
MXL
RMBS
SITM
CANOQ
ARNC
CHE
LTC
TNET
TITN
NRP
CVLG
DISCK
SIGI
TKR
FCN
AB
ULCC
WHD
NTRA
LTHM
NKLA
VNDA
GDRX
NNI
INSM
VGR
SGRY
AMRX
VHI
UNF
MAN
FIZZ
FCFS
THRM
HRI
ATI
KSS
ASO
HMST
AMED
BECN
FOX
BPMC
SLCA
BIT
TSVT
FAF
AMWD
GGB
TWKS
CMC
MX
HY
ALX
CALX
FOR
MRVI
HOOD
WCC
HA
AZPN
DCP
CGEM
TEX
ORI
MNRL
ATGE
HTHT
CACC
AHH
ADT
PINS
SWAV
ROKU
ACM
SBNY
UBER
HTLF
SRI
FRME
ROCK
AMBC
PMVP
MRNA
IBRX
EQBK
EEFT
STRL
CNXN
INDI
HCKT
WT
TALO
SHOO
MDRX
FIBK
HBNC
CMAX
SNPO
INN
KFRC
CENTA
GLP
WDAY
BE
VMEO
HURN
SNCY
CLW
NSSC
BHE
RPAY
COGT
CASH
CRUS
MERC
GABC
PLTK
BTRS
BKH
ACCD
HTZ
KIDS
AGIO
DCPH
VCSA
RADI
ASGN
UFPI
AGEN
VORB
SLP
FLGT
FNA
UCTT
CNM
SLRC
ZETA
LGIH
SNV
AVNS
MARA
TSLX
INSP
CCVI
SNBR
TXRH
FCEL
FRPT
WGO
WPP
AEO
HLIO
CCRN
HAIN
ITRI
GMED
STER
CAR
MUSA
BYND
ALV
IOSP
AMSF
FBNC
GPK
GKOS
BMBL
TXG
ZEN
SHCO
XMTR
CBZ
ADUS
PBH
GSK
ET
IHG
TCBK
PUK
CPB
WSM
DEO
ADPT
BBIO
NTNX
WTRG
CCOI
PTRAQ
SNY
ENS
CTOS
SAP
SCCO
B
ZIM
PPL
SKT
EXTR
WMS
RHI
UHAL
NWBI
VCTR
UA
NWS
MANU
WRB
XHR
BNTX
HTGC
KB
RL
CVLT
CNK
FFIV
FBC
PPC
SDGR
CSR
SITE
LOGI
STAG
TDY
EXPO
SABR
VMC
NTES
PODD
HSBC
PSO
PCRX
IBP
BH
WPC
DECK
LTH
LBTYA
WW
STAA
TIMB
SRPT
TLRY
WD
W
HOV
TTD
TMX
TDOC
STLD
LFG
SNDL
RH
CRM
SAIC
RGEN
RARE
KALU
ICFI
NYT
PK
ASML
WAB
PSB
NVEE
ESTC
MPW
PLXS
BGNE
AMR
LSI
KKR
ROK
DHI
S
DVN
EHC
GGG
FNF
IRTC
CWST
LIVN
BEAM
MGY
K
O
BSY
ENSG
LSPD
HOMB
NVR
APPN
EMN
MP
VNO
AM
ALLY
EOG
AGR
AGO
DRI
AIZ
AVY
CMS
F
AKAM
TER
UAA
HPQ
GNRC
XEL
IPGP
FRT
STX
SEE
GILD
ADBE
TJX
HON
MU
IBM
CI
WMT
MO
LOW
NEE
FIS
CVS
LIN
INTU
BLK
MRK
BA
GS
RTX
MCD
SBUX
CAT
AMGN
QCOM
PM
UNP
UPS
UNH
